stay_date,occ,adr,revpar
2018-03-01,0.874524332,215.93233270000002,188.838079
2018-03-02,0.8995314320000001,197.13509409999998,177.32921340000001
2018-03-03,0.838585259,201.1181142,168.6546859
2018-03-04,0.76248096,212.53729790000003,162.055643
2018-03-05,0.831692268,253.83195279999998,211.1100725
2018-03-06,0.92817865,265.3698621,246.3106403
2018-03-07,0.99436427,286.47250539999993,284.8580237
2018-03-08,0.851812314,252.93579080000004,215.4538214
2018-03-09,0.853017942,209.6888245,178.86832969999998
2018-03-10,0.941707758,222.8257505,209.83673790000003
2018-03-11,0.8033651740000001,224.6370901,180.4656149
2018-03-12,0.928547825,272.0871988,252.6459767
2018-03-13,0.9383232220000001,281.0598756,263.725008
2018-03-14,1.009046082,286.4582262,289.0495509
2018-03-15,1.004915451,258.6843814,259.9559318
2018-03-16,0.961499935,237.5722764,228.4257284
2018-03-17,0.970922938,243.6817861,236.5962357
2018-03-18,0.766911062,234.1468441,179.5698049
2018-03-19,0.89183684,277.5059427,247.490023
2018-03-20,0.903212857,303.3797355,274.0164775
2018-03-21,0.9741577379999999,311.19764150000003,303.15559060000004
2018-03-22,0.804808313,261.86881209999996,210.7541969
2018-03-23,0.892424164,255.0568175,227.61886710000002
2018-03-24,0.881689686,253.3022341,223.33396729999998
2018-03-25,0.795084549,270.0880953,214.7428714
2018-03-26,0.996903317,302.37942000000004,301.44304689999996
2018-03-27,0.9401123020000001,322.5668697,303.2490822
2018-03-28,0.982092423,317.66583060000005,311.97720519999996
2018-03-29,0.9378340000000001,294.0519501,275.7719166
2018-03-30,0.932901768,255.55232540000003,238.4052163
2018-03-31,0.9416974309999999,256.42534759999995,241.4750911
2018-04-01,0.75061185,231.34725989999998,173.6519947
2018-04-02,0.8603678840000001,270.3200853,232.5747199
2018-04-03,0.956319866,297.2490287,284.2651512
2018-04-04,0.9428591709999999,289.4477117,272.90842960000003
2018-04-05,0.9830747390000001,270.5783947,265.9987847
2018-04-06,0.944728282,243.8052336,230.32969939999998
2018-04-07,0.874230025,251.2143635,219.6191392
2018-04-08,0.71568349,240.77119700000003,172.31597069999998
2018-04-09,0.841666452,288.02297860000004,242.4192784
2018-04-10,0.8939537890000001,304.69141210000004,272.3800422
2018-04-11,0.934899961,306.9106405,286.930746
2018-04-12,0.9166219179999999,268.2678699,245.90020950000002
2018-04-13,0.940777075,257.9234717,242.64848930000002
2018-04-14,0.9844417190000001,264.08900919999996,259.9802383
2018-04-15,0.856470892,251.15381519999997,215.1059321
2018-04-16,0.866208855,293.1829919,253.9577037
2018-04-17,0.915724797,313.7338871,287.2939
2018-04-18,0.944871563,313.99967000000004,296.68935899999997
2018-04-19,0.98638764,290.56020710000007,286.604997
2018-04-20,0.920650545,276.7517361,254.7916367
2018-04-21,0.93178577,267.3061493,249.072066
2018-04-22,0.829824317,259.2301066,215.1154461
2018-04-23,0.875257066,291.4368624,255.0821731
2018-04-24,0.925612567,317.1370653,293.54605289999995
2018-04-25,1.007030435,329.4592355,331.77547710000005
2018-04-26,0.993129231,306.5189416,304.4129206
2018-04-27,0.92196817,288.67541689999996,266.1495459
2018-04-28,0.957185449,282.2196887,270.1365795
2018-04-29,0.894026249,259.8607355,232.32231869999998
2018-04-30,0.956237276,314.40391689999996,300.644745
2018-05-01,0.958687025,350.386367,335.9108639
2018-05-02,0.9592021909999999,337.1308105,323.376612
2018-05-03,0.9388709759999999,314.76636010000004,295.5249997
2018-05-04,0.9329773159999999,298.9209671,278.8864816
2018-05-05,1.00785718,297.42670860000004,299.7636437
2018-05-06,0.8159897690000001,284.580866,232.2150751
2018-05-07,0.9691003979999999,336.0193797,325.6365145
2018-05-08,0.940750788,372.0818202,350.03626560000004
2018-05-09,0.996952927,350.42249469999996,349.3547318
2018-05-10,0.9810122459999999,316.795052,310.7798255
2018-05-11,0.931741849,263.6431286,245.6473361
2018-05-12,0.9404226729999999,271.4311303,255.2599892
2018-05-13,0.866485299,292.6412477,253.5693392
2018-05-14,1.002898259,376.4854412,377.5765934
2018-05-15,0.9755304090000001,406.39802099999997,396.4536276
2018-05-16,0.9670030490000001,399.611956,386.42597969999997
2018-05-17,0.985946882,344.06796610000004,339.2327382
2018-05-18,0.9827980159999999,291.8563012,286.8357937
2018-05-19,0.9929757659999999,286.30788010000003,284.2967866
2018-05-20,0.875264817,271.4352723,237.57774390000003
2018-05-21,0.930884617,326.41202119999997,303.85192939999996
2018-05-22,0.950416473,344.4304277,327.3523523
2018-05-23,0.8936020259999999,314.4333156,280.9782477
2018-05-24,0.820464011,249.8932179,205.0283918
2018-05-25,0.8915640990000001,234.4696391,209.0447125
2018-05-26,0.9261535679999999,254.661636,235.85578280000001
2018-05-27,0.9563953909999999,220.5506164,210.93359300000003
2018-05-28,0.75631995,221.26423540000002,167.3465556
2018-05-29,0.860609725,287.927115,247.7928751
2018-05-30,0.9257949670000001,307.5138495,284.6947742
2018-05-31,0.93866739,270.25342,253.6780724
2018-06-01,0.9003513670000001,257.7905983,232.1021175
2018-06-02,0.967298093,255.67554330000002,247.31446549999998
2018-06-03,0.847806025,266.9964912,226.3612338
2018-06-04,0.92179197,357.1622365,329.2292817
2018-06-05,0.951139875,376.2994506,357.91341239999997
2018-06-06,0.9733617529999999,371.89894730000003,361.9922111
2018-06-07,0.946933292,302.39148900000004,286.34456810000006
2018-06-08,0.940215987,267.2420421,251.2652404
2018-06-09,0.91522503,266.7296058,244.11761140000002
2018-06-10,0.8497648940000001,255.3565469,216.99302909999997
2018-06-11,0.9920229420000001,313.9416896,311.43735860000004
2018-06-12,0.9514240690000001,358.2706438,340.86731360000005
2018-06-13,1.011217382,347.6936752,351.5938881
2018-06-14,0.962954581,296.9455923,285.94511830000005
2018-06-15,0.9483604609999999,243.93420869999997,231.33755860000002
2018-06-16,0.907117243,244.910717,222.1627344
2018-06-17,0.815304604,249.4684931,203.39281100000002
2018-06-18,0.890267659,319.1381428,284.11836719999997
2018-06-19,1.01785718,347.4773542,353.6823198
2018-06-20,1.001629205,366.16268030000003,366.75923430000006
2018-06-21,1.01196817,321.5405036,325.3887551
2018-06-22,0.9188725259999999,277.61996630000004,255.09735980000002
2018-06-23,0.968402832,272.909519,264.2863509
2018-06-24,0.908470005,250.4927036,227.56510759999998
2018-06-25,0.9250958509999999,303.1496988,280.44252850000004
2018-06-26,0.9865912259999999,326.52797030000005,322.1496306
2018-06-27,0.9882462670000001,310.29006969999995,306.64300299999996
2018-06-28,0.983339017,269.262683,264.77650209999996
2018-06-29,0.929772128,241.89827590000002,224.91027480000002
2018-06-30,0.95325841,250.2467799,238.5498474
2018-07-01,0.871796621,209.9172491,183.00514840000002
2018-07-02,0.884520229,211.6492946,187.20808259999998
2018-07-03,0.845947398,208.1182014,176.057051
2018-07-04,0.817802925,206.7739136,169.10031130000002
2018-07-05,0.8292192420000001,201.7176259,167.2681369
2018-07-06,0.864690229,197.8085932,171.0431577
2018-07-07,0.911305741,205.3090133,187.0992825
2018-07-08,0.831476257,219.8967352,182.83891430000003
2018-07-09,0.941225133,262.63214159999995,247.1959724
2018-07-10,0.973544153,302.9797803,294.9641937
