stay_date,occ_forecast
2025-09-20,0.8173708650229257
2025-09-21,0.8110603803108157
2025-09-22,0.8121776034739416
2025-09-23,0.8068792157633663
2025-09-24,0.8202405240723201
2025-09-25,0.8004864578953881
2025-09-26,0.8092078392416984
2025-09-27,0.7885344183629935
2025-09-28,0.7624136266941616
2025-09-29,0.7601115136116018
2025-09-30,0.798523455827434
2025-10-01,0.805064740364129
2025-10-02,0.7804720469521608
2025-10-03,0.77975511829517
2025-10-04,0.7717222460651983
2025-10-05,0.7912076459310615
2025-10-06,0.8005576772076257
2025-10-07,0.8306818034913388
2025-10-08,0.8430894079645563
2025-10-09,0.8405825408822651
2025-10-10,0.8209713427719999
2025-10-11,0.8311544468404858
2025-10-12,0.7951200776446941
2025-10-13,0.8117352468765242
2025-10-14,0.8195459173229324
2025-10-15,0.8408424142797608
2025-10-16,0.8345230576269604
2025-10-17,0.8390267360166772
2025-10-18,0.8224510065835188
2025-10-19,0.8204128257052337
2025-10-20,0.8200944060176995
2025-10-21,0.8430038075414064
2025-10-22,0.8488964604736097
2025-10-23,0.8483831719276534
2025-10-24,0.852183655336515
2025-10-25,0.8227364701432708
2025-10-26,0.8307296530496602
2025-10-27,0.8043168530883416
2025-10-28,0.7725248243385817
2025-10-29,0.7817295680403811
2025-10-30,0.7439459030386669
2025-10-31,0.7993950232108528
2025-11-01,0.8517387293043118
2025-11-02,0.8425219491303315
2025-11-03,0.8616775723539569
2025-11-04,0.8640220076143579
2025-11-05,0.850167588731815
2025-11-06,0.8390055259585651
2025-11-07,0.8464069003567347
2025-11-08,0.8497748722102058
2025-11-09,0.843751190070448
2025-11-10,0.8526738358475492
2025-11-11,0.849571163145067
2025-11-12,0.8710174166565591
2025-11-13,0.8660683824913636
2025-11-14,0.8589346040302608
2025-11-15,0.8265763866951041
2025-11-16,0.836019570095998
2025-11-17,0.821430950785799
2025-11-18,0.8180941454971318
2025-11-19,0.8425120854714815
2025-11-20,0.8023949529636134
2025-11-21,0.8196764901762549
2025-11-22,0.810926196162348
2025-11-23,0.8125499193164931
2025-11-24,0.7852746846392706
2025-11-25,0.8013178737629054
2025-11-26,0.778201440001249
2025-11-27,0.8009579391872599
2025-11-28,0.8383287119315102
2025-11-29,0.8176810053832837
2025-11-30,0.8403782523980291
2025-12-01,0.847334852126115
2025-12-02,0.8547851274178997
2025-12-03,0.8790312819923561
2025-12-04,0.8745415714061243
2025-12-05,0.9020964690195316
2025-12-06,0.8809133577953758
2025-12-07,0.8781842353887597
2025-12-08,0.8770815203727417
2025-12-09,0.8925615518301644
2025-12-10,0.8779093489959963
2025-12-11,0.8513820708852915
2025-12-12,0.8853092570250636
2025-12-13,0.8501993086750347
2025-12-14,0.8433818609357829
2025-12-15,0.8544395328561016
2025-12-16,0.840503976678746
2025-12-17,0.8118224963395487
2025-12-18,0.795910249373791
2025-12-19,0.8128748332466437
2025-12-20,0.8077296807975831
2025-12-21,0.8033912786097717
2025-12-22,0.7758949956077303
2025-12-23,0.7744048995418735
2025-12-24,0.7985082050914681
2025-12-25,0.8298780788848751
2025-12-26,0.8802970661479627
2025-12-27,0.8554502089147006
2025-12-28,0.8553405899942123
2025-12-29,0.8577175206030466
2025-12-30,0.8407728760843454
2025-12-31,0.7462608115247868
